"CustomerID","Recency","Frequency","Monetary","Cluster","CustomerGroup"
16780,99,2,425.19,1,"Inactive Customers"
16781,371,1,311.25,1,"Inactive Customers"
16782,9,13,2279.9,3,"High-Value Customers"
16784,19,1,107.6,2,"Occasional Customers"
16788,122,2,597.48,1,"Inactive Customers"
16789,7,1,80.8,2,"Occasional Customers"
16790,3,6,1545.62,3,"High-Value Customers"
16791,28,7,1721.78,4,"Regular Customers"
16792,281,2,110.38,1,"Inactive Customers"
16793,56,1,243.84,1,"Inactive Customers"
16794,0,10,1222.71,3,"High-Value Customers"
16795,364,1,414.88,1,"Inactive Customers"
16796,88,1,305.62,1,"Inactive Customers"
16800,10,1,1201.49,2,"Occasional Customers"
16801,162,4,1619.73,4,"Regular Customers"
16803,64,1,332.3,1,"Inactive Customers"
16804,22,3,536.99,2,"Occasional Customers"
16805,173,2,460.59,1,"Inactive Customers"
16806,102,4,801.49,4,"Regular Customers"
16807,142,3,1121.59,4,"Regular Customers"
16808,98,2,288.42,1,"Inactive Customers"
16809,22,5,914.69,4,"Regular Customers"
16810,191,1,309.54,1,"Inactive Customers"
16811,4,2,547.07,2,"Occasional Customers"
16812,360,1,479.35,1,"Inactive Customers"
16813,7,10,1692.98,3,"High-Value Customers"
16814,13,21,6509.1,3,"High-Value Customers"
16816,102,4,417.06,4,"Regular Customers"
16817,2,9,1604.75,3,"High-Value Customers"
16818,10,11,3349.57,3,"High-Value Customers"
16820,95,1,497.61,1,"Inactive Customers"
16823,226,1,358.38,1,"Inactive Customers"
16824,15,2,460.64,2,"Occasional Customers"
16825,38,2,775.18,2,"Occasional Customers"
16826,50,1,341.7,1,"Inactive Customers"
16828,92,2,128.5,1,"Inactive Customers"
16829,156,1,197.22,1,"Inactive Customers"
16830,38,1,325.91,1,"Inactive Customers"
16832,183,3,199.15,1,"Inactive Customers"
16833,0,4,1106.53,2,"Occasional Customers"
16834,227,1,413.46,1,"Inactive Customers"
16835,127,2,180.85,1,"Inactive Customers"
16836,39,2,251.87,2,"Occasional Customers"
16837,30,11,3170.98,3,"High-Value Customers"
16838,196,2,588.85,1,"Inactive Customers"
16839,8,34,16594.35,3,"High-Value Customers"
16841,36,6,1869.82,4,"Regular Customers"
16842,100,3,1264.19,4,"Regular Customers"
16843,42,16,10196.57,3,"High-Value Customers"
16846,49,1,214.32,1,"Inactive Customers"
16847,42,1,193.44,1,"Inactive Customers"
16848,52,1,281.42,1,"Inactive Customers"
16849,186,1,124.57,1,"Inactive Customers"
16850,333,1,332.41,1,"Inactive Customers"
16851,3,3,342.45,2,"Occasional Customers"
16852,9,2,144.91,2,"Occasional Customers"
16855,23,2,328.4,2,"Occasional Customers"
16856,14,1,35.4,2,"Occasional Customers"
16858,368,1,375.69,1,"Inactive Customers"
16859,144,2,747.81,1,"Inactive Customers"
16861,59,2,173.76,1,"Inactive Customers"
16863,30,2,502.8,2,"Occasional Customers"
16866,140,3,207.74,1,"Inactive Customers"
16869,22,4,825.42,4,"Regular Customers"
16871,21,6,2812.34,4,"Regular Customers"
16872,76,3,680.02,4,"Regular Customers"
16873,4,6,7123.62,3,"High-Value Customers"
16875,66,5,2095.53,4,"Regular Customers"
16877,11,6,853.72,4,"Regular Customers"
16878,83,1,13.3,1,"Inactive Customers"
16880,30,7,1519.08,4,"Regular Customers"
16881,66,1,432,1,"Inactive Customers"
16882,66,3,705.12,4,"Regular Customers"
16883,186,2,276.73,1,"Inactive Customers"
16884,37,2,429.84,2,"Occasional Customers"
16885,14,3,471.51,2,"Occasional Customers"
16887,34,1,194.88,1,"Inactive Customers"
16889,194,3,1578.67,4,"Regular Customers"
16891,1,5,809.7,2,"Occasional Customers"
16892,0,5,525.54,2,"Occasional Customers"
16893,366,1,145.93,1,"Inactive Customers"
16895,64,1,219.14,1,"Inactive Customers"
16897,298,2,289.78,1,"Inactive Customers"
16898,25,3,508.81,2,"Occasional Customers"
16899,7,6,1281.56,3,"High-Value Customers"
16900,16,3,887.11,2,"Occasional Customers"
16902,115,1,1706.88,4,"Regular Customers"
16903,28,1,373.24,2,"Occasional Customers"
16904,3,16,3754.27,3,"High-Value Customers"
16905,4,7,3102.43,3,"High-Value Customers"
16906,81,4,579.77,4,"Regular Customers"
16907,28,5,981.65,4,"Regular Customers"
16909,71,1,379.14,1,"Inactive Customers"
16910,3,8,1510.06,3,"High-Value Customers"
16912,28,11,2575.38,3,"High-Value Customers"
16913,289,1,113.44,1,"Inactive Customers"
16914,35,1,208.46,1,"Inactive Customers"
16915,8,6,621.68,2,"Occasional Customers"
16916,23,2,576.26,2,"Occasional Customers"
16917,276,1,391.52,1,"Inactive Customers"
16918,49,6,1068.82,4,"Regular Customers"
16919,155,11,2596.45,4,"Regular Customers"
16921,60,1,169.79,1,"Inactive Customers"
16923,11,19,7247.61,3,"High-Value Customers"
16924,20,3,846.75,2,"Occasional Customers"
16926,370,1,230.25,1,"Inactive Customers"
16927,115,3,543.05,4,"Regular Customers"
16928,79,17,2847.6,3,"High-Value Customers"
16929,3,7,1295.39,3,"High-Value Customers"
16930,25,3,380.55,2,"Occasional Customers"
16931,4,21,4604.22,3,"High-Value Customers"
16932,52,1,161.94,1,"Inactive Customers"
16933,0,2,563.23,2,"Occasional Customers"
16934,54,2,950.93,4,"Regular Customers"
16936,25,1,262.68,2,"Occasional Customers"
16938,8,4,2736.38,4,"Regular Customers"
16940,51,3,3049.88,4,"Regular Customers"
16942,12,9,1920.59,3,"High-Value Customers"
16943,211,3,816.73,4,"Regular Customers"
16945,21,19,4345.5,3,"High-Value Customers"
16947,235,1,406.48,1,"Inactive Customers"
16948,138,3,435.02,1,"Inactive Customers"
16949,3,6,1286.27,3,"High-Value Customers"
16950,56,3,1178.56,4,"Regular Customers"
16951,134,3,1277.75,4,"Regular Customers"
16952,108,2,167.61,1,"Inactive Customers"
16953,29,1,20.8,1,"Inactive Customers"
16954,0,9,2085.08,3,"High-Value Customers"
16955,184,4,518.67,4,"Regular Customers"
16956,17,1,308.74,2,"Occasional Customers"
16957,238,2,416.64,1,"Inactive Customers"
16959,86,1,117.35,1,"Inactive Customers"
16960,38,3,507.05,2,"Occasional Customers"
16961,115,1,234.17,1,"Inactive Customers"
16963,186,1,110.55,1,"Inactive Customers"
16965,226,1,201.19,1,"Inactive Customers"
16966,7,7,2154.97,3,"High-Value Customers"
16967,188,1,319.02,1,"Inactive Customers"
16968,3,2,439.43,2,"Occasional Customers"
16969,38,3,650.41,4,"Regular Customers"
16971,37,1,357.21,2,"Occasional Customers"
16976,266,1,251.52,1,"Inactive Customers"
16978,77,1,344.33,1,"Inactive Customers"
16979,3,6,1852,3,"High-Value Customers"
16980,254,2,1078.96,1,"Inactive Customers"
16982,60,1,384.06,1,"Inactive Customers"
16983,12,7,1931.25,3,"High-Value Customers"
16984,87,2,4481.35,4,"Regular Customers"
16985,16,10,5464.12,3,"High-Value Customers"
16986,29,2,1873.2,4,"Regular Customers"
16987,2,7,1625.05,3,"High-Value Customers"
16988,4,1,126.12,2,"Occasional Customers"
16989,6,6,1133.25,3,"High-Value Customers"
16990,218,1,179,1,"Inactive Customers"
16992,10,5,1614.31,4,"Regular Customers"
16996,29,6,1456.96,4,"Regular Customers"
16997,287,3,702,1,"Inactive Customers"
16998,149,4,295,1,"Inactive Customers"
16999,22,2,484.82,2,"Occasional Customers"
17001,0,11,3989.57,3,"High-Value Customers"
17002,85,3,1493.73,4,"Regular Customers"
17004,45,2,1412.94,4,"Regular Customers"
17006,4,4,781.78,2,"Occasional Customers"
17007,50,6,889.93,4,"Regular Customers"
17010,17,1,195.36,2,"Occasional Customers"
17011,29,1,270.9,2,"Occasional Customers"
17014,7,3,586.33,2,"Occasional Customers"
17015,28,3,1842.56,4,"Regular Customers"
17017,2,20,8694.26,3,"High-Value Customers"
17018,40,2,920.1,4,"Regular Customers"
17019,10,4,1272.61,4,"Regular Customers"
17022,30,1,71,1,"Inactive Customers"
17024,44,3,95.85,1,"Inactive Customers"
17025,60,3,357.77,1,"Inactive Customers"
17026,184,2,154.83,1,"Inactive Customers"
17027,78,6,890.29,4,"Regular Customers"
17029,110,2,716,1,"Inactive Customers"
17030,63,1,146.87,1,"Inactive Customers"
17031,11,2,380.35,2,"Occasional Customers"
17033,85,3,1030.14,4,"Regular Customers"
17034,15,3,745.52,2,"Occasional Customers"
17035,245,2,433.53,1,"Inactive Customers"
17037,87,1,1267.32,1,"Inactive Customers"
17038,29,1,112.4,1,"Inactive Customers"
17040,137,1,449.73,1,"Inactive Customers"
17041,26,3,1081.57,4,"Regular Customers"
17042,2,5,1044.38,3,"High-Value Customers"
17043,31,4,1735.18,4,"Regular Customers"
17044,24,1,948.48,2,"Occasional Customers"
17045,112,3,339.44,1,"Inactive Customers"
17046,156,1,642.02,1,"Inactive Customers"
17047,84,3,1100.9,4,"Regular Customers"
17048,117,3,925.35,4,"Regular Customers"
17049,2,9,5659.98,3,"High-Value Customers"
17050,95,6,3228.84,4,"Regular Customers"
17051,193,1,247.14,1,"Inactive Customers"
17052,27,1,413.75,2,"Occasional Customers"
17053,130,1,498.48,1,"Inactive Customers"
17054,27,5,1356.33,4,"Regular Customers"
17058,81,3,1179.89,4,"Regular Customers"
17059,29,5,3095.04,4,"Regular Customers"
17060,265,1,234.24,1,"Inactive Customers"
17061,73,11,5232.23,3,"High-Value Customers"
17062,313,4,538.37,1,"Inactive Customers"
17063,20,7,1461.14,4,"Regular Customers"
17064,58,3,859.35,4,"Regular Customers"
17068,11,21,4552.14,3,"High-Value Customers"
17069,27,9,2709.7,3,"High-Value Customers"
17070,113,1,312.14,1,"Inactive Customers"
17071,27,9,2429.03,3,"High-Value Customers"
17073,17,4,1446.09,4,"Regular Customers"
17075,17,4,834.12,4,"Regular Customers"
17076,35,3,841.08,4,"Regular Customers"
17078,35,2,378.2,2,"Occasional Customers"
17079,77,1,118.8,1,"Inactive Customers"
17080,21,2,287.62,2,"Occasional Customers"
17081,24,2,290.16,2,"Occasional Customers"
17082,32,2,2003.85,4,"Regular Customers"
17083,108,3,1405.78,4,"Regular Customers"
17084,34,2,2949.75,4,"Regular Customers"
17085,122,5,1566.65,4,"Regular Customers"
17086,6,6,2050.08,3,"High-Value Customers"
17088,27,4,1991.01,4,"Regular Customers"
17090,3,7,2043.95,3,"High-Value Customers"
17091,2,9,3827.76,3,"High-Value Customers"
17092,49,4,1777.78,4,"Regular Customers"
17094,321,1,302,1,"Inactive Customers"
17095,22,3,1324.16,4,"Regular Customers"
17096,14,4,1022.13,4,"Regular Customers"
17097,1,8,954.42,3,"High-Value Customers"
17100,17,2,971.74,2,"Occasional Customers"
17101,9,4,1621.73,4,"Regular Customers"
17102,261,1,25.5,1,"Inactive Customers"
17105,158,2,665.78,1,"Inactive Customers"
17107,32,6,10815.43,3,"High-Value Customers"
17109,28,6,885.04,4,"Regular Customers"
17110,164,1,163.3,1,"Inactive Customers"
17111,46,1,248.61,1,"Inactive Customers"
17114,5,8,808.62,3,"High-Value Customers"
17115,7,3,837.5,2,"Occasional Customers"
17117,287,1,116.2,1,"Inactive Customers"
17118,317,1,157.02,1,"Inactive Customers"
17119,2,2,606.91,2,"Occasional Customers"
17120,232,1,307.46,1,"Inactive Customers"
17122,118,1,138.32,1,"Inactive Customers"
17123,161,1,345.3,1,"Inactive Customers"
17124,184,1,298.89,1,"Inactive Customers"
17125,49,1,259.35,1,"Inactive Customers"
17126,151,5,1004.75,4,"Regular Customers"
17128,334,1,157.09,1,"Inactive Customers"
17131,4,5,2463.17,3,"High-Value Customers"
17133,15,7,4892.24,3,"High-Value Customers"
17134,106,2,425,1,"Inactive Customers"
17135,15,7,1139.73,4,"Regular Customers"
17138,275,1,380.5,1,"Inactive Customers"
17139,15,12,10668.47,3,"High-Value Customers"
17140,246,1,465.32,1,"Inactive Customers"
17142,238,1,579,1,"Inactive Customers"
17144,0,2,984.57,2,"Occasional Customers"
17146,105,3,749.78,4,"Regular Customers"
17147,22,4,1714.59,4,"Regular Customers"
17148,51,1,124.88,1,"Inactive Customers"
17152,194,3,1689.5,4,"Regular Customers"
17153,23,1,213.78,2,"Occasional Customers"
17154,74,1,329.34,1,"Inactive Customers"
17155,17,2,251.7,2,"Occasional Customers"
17157,7,2,319,2,"Occasional Customers"
17158,31,3,1266.97,4,"Regular Customers"
17159,21,3,1538.88,4,"Regular Customers"
17160,30,6,3518.03,4,"Regular Customers"
17162,28,10,1715.46,3,"High-Value Customers"
17163,21,2,293.1,2,"Occasional Customers"
17164,32,7,2467.35,4,"Regular Customers"
17165,283,1,158.68,1,"Inactive Customers"
17166,38,2,206.34,2,"Occasional Customers"
17169,57,2,835.78,4,"Regular Customers"
17171,288,1,224.91,1,"Inactive Customers"
17172,78,1,317.76,1,"Inactive Customers"
17173,4,8,3766.6,3,"High-Value Customers"
17174,217,1,59.9,1,"Inactive Customers"
17175,43,4,1443.69,4,"Regular Customers"
17176,201,1,306.13,1,"Inactive Customers"
17179,177,3,711.79,4,"Regular Customers"
17180,55,4,796.03,4,"Regular Customers"
17181,56,2,239.92,1,"Inactive Customers"
17183,7,6,3347.31,3,"High-Value Customers"
17186,46,2,144,1,"Inactive Customers"
17187,226,1,203.95,1,"Inactive Customers"
17188,10,7,2474.23,3,"High-Value Customers"
17189,105,2,384.4,1,"Inactive Customers"
17190,58,2,444.74,1,"Inactive Customers"
17191,27,7,2095.13,4,"Regular Customers"
17193,35,7,1699.3,4,"Regular Customers"
17194,273,2,262.62,1,"Inactive Customers"
17197,29,1,1013.01,2,"Occasional Customers"
17198,23,3,692.22,2,"Occasional Customers"
17201,53,1,342.63,1,"Inactive Customers"
17203,35,6,3563.85,4,"Regular Customers"
17204,174,4,1564.56,4,"Regular Customers"
17205,53,1,384.08,1,"Inactive Customers"
17206,52,1,204.24,1,"Inactive Customers"
17211,26,8,2317.22,4,"Regular Customers"
17212,252,1,226.85,1,"Inactive Customers"
17213,39,7,2781.23,4,"Regular Customers"
17214,59,6,1069.12,4,"Regular Customers"
17217,233,1,113.5,1,"Inactive Customers"
17218,3,10,1960.72,3,"High-Value Customers"
17219,31,1,114.23,1,"Inactive Customers"
17220,23,14,3198.25,3,"High-Value Customers"
17221,6,2,335.13,2,"Occasional Customers"
17222,64,1,354.15,1,"Inactive Customers"
17223,309,2,426.79,1,"Inactive Customers"
17226,308,1,393.49,1,"Inactive Customers"
17227,18,6,939.32,4,"Regular Customers"
17228,15,8,1906.09,3,"High-Value Customers"
17229,95,2,318.76,1,"Inactive Customers"
17230,263,8,3638.41,4,"Regular Customers"
17231,11,10,3174.32,3,"High-Value Customers"
17232,2,2,421.52,2,"Occasional Customers"
17233,34,1,190.88,1,"Inactive Customers"
17234,182,1,149.89,1,"Inactive Customers"
17235,24,2,550.06,2,"Occasional Customers"
17236,12,6,916.13,4,"Regular Customers"
17237,10,2,314.69,2,"Occasional Customers"
17238,2,17,3744.65,3,"High-Value Customers"
17239,312,1,382.5,1,"Inactive Customers"
17242,107,2,1135.04,4,"Regular Customers"
17243,0,26,8676.85,3,"High-Value Customers"
17244,52,1,954.9,1,"Inactive Customers"
17245,204,1,171.45,1,"Inactive Customers"
17247,14,1,282.19,2,"Occasional Customers"
17248,119,1,318.65,1,"Inactive Customers"
17250,3,2,384.52,2,"Occasional Customers"
17251,362,1,283.28,1,"Inactive Customers"
17252,116,2,353.86,1,"Inactive Customers"
17253,17,1,178.26,2,"Occasional Customers"
17254,4,2,272.44,2,"Occasional Customers"
17255,40,2,298.41,2,"Occasional Customers"
17256,106,2,240,1,"Inactive Customers"
17259,147,2,603.37,1,"Inactive Customers"
17262,51,5,1253.36,4,"Regular Customers"
17263,207,1,63.44,1,"Inactive Customers"
17265,138,2,562.9,1,"Inactive Customers"
17266,1,3,310.64,2,"Occasional Customers"
17267,126,2,317.62,1,"Inactive Customers"
17268,107,4,763.64,4,"Regular Customers"
17272,41,4,2148.63,4,"Regular Customers"
17274,34,1,111.98,1,"Inactive Customers"
17277,227,2,1065.35,1,"Inactive Customers"
17278,240,1,246.04,1,"Inactive Customers"
17279,57,1,187.83,1,"Inactive Customers"
17282,129,3,1703.41,4,"Regular Customers"
17284,59,6,1652.58,4,"Regular Customers"
17286,21,1,153.92,2,"Occasional Customers"
17287,25,7,1064.11,4,"Regular Customers"
17288,8,7,1419.73,3,"High-Value Customers"
17289,31,3,944.41,4,"Regular Customers"
17290,3,2,525.24,2,"Occasional Customers"
17291,307,1,550.8,1,"Inactive Customers"
17293,7,9,1875.11,3,"High-Value Customers"
17295,28,3,556.95,2,"Occasional Customers"
17297,16,1,131.78,2,"Occasional Customers"
17298,100,2,498.42,1,"Inactive Customers"
17299,11,4,669.11,2,"Occasional Customers"
17301,20,1,197.63,2,"Occasional Customers"
17302,14,5,1135.63,4,"Regular Customers"
17303,360,1,250.04,1,"Inactive Customers"
17306,10,19,8631.31,3,"High-Value Customers"
17309,94,1,82.75,1,"Inactive Customers"
17311,77,2,1384.85,4,"Regular Customers"
17312,138,3,644.3,4,"Regular Customers"
17313,30,1,2328.84,4,"Regular Customers"
17314,24,8,2527.92,3,"High-Value Customers"
17315,1,38,6292.26,3,"High-Value Customers"
17317,45,3,2600.34,4,"Regular Customers"
17320,99,3,1200.62,4,"Regular Customers"
17321,7,2,700.86,2,"Occasional Customers"
17323,14,7,921.07,4,"Regular Customers"
17324,17,4,990.23,4,"Regular Customers"
17325,279,1,96.8,1,"Inactive Customers"
17329,13,2,523.11,2,"Occasional Customers"
17330,22,2,363.9,2,"Occasional Customers"
17331,123,1,175.2,1,"Inactive Customers"
17333,85,1,494.25,1,"Inactive Customers"
17334,301,2,307.02,1,"Inactive Customers"
17337,150,4,2027.87,4,"Regular Customers"
17338,16,8,6643.93,3,"High-Value Customers"
17339,93,2,243.36,1,"Inactive Customers"
17340,29,11,12353.29,3,"High-Value Customers"
17341,156,3,781.36,4,"Regular Customers"
17343,354,1,193.64,1,"Inactive Customers"
17344,45,1,160.57,1,"Inactive Customers"
17345,14,4,537.74,2,"Occasional Customers"
17346,3,15,2676.56,3,"High-Value Customers"
17347,85,1,228.96,1,"Inactive Customers"
17348,14,5,1159.52,4,"Regular Customers"
17349,178,1,110.75,1,"Inactive Customers"
17350,7,4,1286.07,2,"Occasional Customers"
17351,35,3,587.15,4,"Regular Customers"
17353,128,2,1740,4,"Regular Customers"
17354,50,1,1393.06,4,"Regular Customers"
17356,311,1,178.22,1,"Inactive Customers"
17357,23,2,388.14,2,"Occasional Customers"
17358,302,2,365.85,1,"Inactive Customers"
17359,10,1,127.86,2,"Occasional Customers"
17360,16,3,585.79,2,"Occasional Customers"
17361,48,3,488.2,4,"Regular Customers"
17362,238,2,312.23,1,"Inactive Customers"
17364,0,11,4481.18,3,"High-Value Customers"
17365,12,8,4801.56,3,"High-Value Customers"
17367,237,1,168.4,1,"Inactive Customers"
17368,22,8,1912.67,4,"Regular Customers"
17370,72,4,446.18,4,"Regular Customers"
17371,16,3,423.89,2,"Occasional Customers"
17372,40,8,1342.68,4,"Regular Customers"
17373,39,4,646.92,4,"Regular Customers"
17374,218,2,495.77,1,"Inactive Customers"
17375,198,3,400.1,1,"Inactive Customers"
17376,70,2,203.2,1,"Inactive Customers"
17377,23,20,4100.92,3,"High-Value Customers"
17379,10,1,404.66,2,"Occasional Customers"
17381,8,29,20275.61,3,"High-Value Customers"
17382,64,1,65.4,1,"Inactive Customers"
17383,3,1,199.29,2,"Occasional Customers"
17384,18,2,336.4,2,"Occasional Customers"
17385,14,1,261.11,2,"Occasional Customers"
17386,7,6,2686.42,3,"High-Value Customers"
17387,19,2,784.11,2,"Occasional Customers"
17388,77,4,1259.56,4,"Regular Customers"
17389,0,34,31833.68,3,"High-Value Customers"
17391,163,2,508.8,1,"Inactive Customers"
17392,306,2,457.91,1,"Inactive Customers"
17394,218,1,203.87,1,"Inactive Customers"
17396,38,8,7330.8,3,"High-Value Customers"
17397,21,2,696.41,2,"Occasional Customers"
17398,114,3,653.38,4,"Regular Customers"
17400,125,5,2129.96,4,"Regular Customers"
17402,4,13,2633.85,3,"High-Value Customers"
17403,35,1,281.62,2,"Occasional Customers"
17404,3,15,31906.82,3,"High-Value Customers"
17405,0,3,1031.41,2,"Occasional Customers"
17406,332,3,2200.42,4,"Regular Customers"
17408,162,1,32.65,1,"Inactive Customers"
17409,184,2,771.85,1,"Inactive Customers"
17410,15,5,1214.72,4,"Regular Customers"
17411,11,3,778.94,2,"Occasional Customers"
17412,2,7,1258.06,3,"High-Value Customers"
17414,43,2,778,4,"Regular Customers"
17415,79,1,507.84,1,"Inactive Customers"
17416,29,7,6893.42,3,"High-Value Customers"
17418,41,2,463.46,2,"Occasional Customers"
17419,10,12,4226.57,3,"High-Value Customers"
17420,49,3,598.83,4,"Regular Customers"
17422,15,6,1979.37,4,"Regular Customers"
17423,45,2,698.41,4,"Regular Customers"
17425,18,2,759.17,2,"Occasional Customers"
17426,7,6,5037.26,3,"High-Value Customers"
17427,71,1,100.8,1,"Inactive Customers"
17428,0,28,17256.85,3,"High-Value Customers"
17429,127,3,524.92,1,"Inactive Customers"
17430,32,2,265.76,2,"Occasional Customers"
17431,312,1,403.3,1,"Inactive Customers"
17432,17,2,365.76,2,"Occasional Customers"
17433,87,1,303.16,1,"Inactive Customers"
17434,1,7,2373.82,3,"High-Value Customers"
17436,1,2,216.3,2,"Occasional Customers"
17438,253,1,388.45,1,"Inactive Customers"
17440,156,3,186.42,1,"Inactive Customers"
17442,36,6,2248.56,4,"Regular Customers"
17443,219,1,534.24,1,"Inactive Customers"
17444,147,3,2940.04,4,"Regular Customers"
17446,176,2,120.9,1,"Inactive Customers"
17447,39,2,541.53,2,"Occasional Customers"
17449,1,7,2520.86,3,"High-Value Customers"
17450,7,46,194550.79,3,"High-Value Customers"
17451,0,7,1721.4,3,"High-Value Customers"
17453,17,2,486.72,2,"Occasional Customers"
17454,191,4,517.53,4,"Regular Customers"
17455,203,1,131.7,1,"Inactive Customers"
17456,364,1,249.86,1,"Inactive Customers"
17457,126,5,1737.7,4,"Regular Customers"
17458,14,1,316.5,2,"Occasional Customers"
17459,42,2,657.3,2,"Occasional Customers"
17460,93,6,622.43,4,"Regular Customers"
17461,22,3,757.46,2,"Occasional Customers"
17462,59,2,675.69,4,"Regular Customers"
17463,15,5,1896.41,4,"Regular Customers"
17464,157,1,289.96,1,"Inactive Customers"
17466,9,2,763.28,2,"Occasional Customers"
17468,9,2,137,2,"Occasional Customers"
17469,15,5,1870.97,4,"Regular Customers"
17470,44,5,1125.07,4,"Regular Customers"
17472,190,3,710.29,4,"Regular Customers"
17475,78,1,194.37,1,"Inactive Customers"
17480,77,1,511.82,1,"Inactive Customers"
17481,3,4,1255.59,2,"Occasional Customers"
17483,64,3,414.04,4,"Regular Customers"
17486,260,1,396.87,1,"Inactive Customers"
17489,58,2,376.64,1,"Inactive Customers"
17490,0,7,2092.32,3,"High-Value Customers"
17491,0,10,3558.87,3,"High-Value Customers"
17492,247,1,374.57,1,"Inactive Customers"
17495,7,2,497.56,2,"Occasional Customers"
17496,358,1,271.05,1,"Inactive Customers"
17498,75,1,272.22,1,"Inactive Customers"
17499,289,1,622.88,1,"Inactive Customers"
17500,16,3,1138,4,"Regular Customers"
17501,220,2,288.6,1,"Inactive Customers"
17502,8,4,689.1,2,"Occasional Customers"
17503,2,2,558.96,2,"Occasional Customers"
17504,205,9,2997.03,4,"Regular Customers"
17505,161,2,1145.84,4,"Regular Customers"
17506,75,1,302.2,1,"Inactive Customers"
17507,261,2,605.58,1,"Inactive Customers"
17508,280,1,387.31,1,"Inactive Customers"
17509,57,8,6115.14,4,"Regular Customers"
17510,24,1,308.48,2,"Occasional Customers"
17511,2,31,91062.38,3,"High-Value Customers"
17512,28,10,2924.99,3,"High-Value Customers"
17513,71,1,513.2,1,"Inactive Customers"
17514,127,1,208.65,1,"Inactive Customers"
17515,30,4,639.02,4,"Regular Customers"
17516,14,5,768.08,4,"Regular Customers"
17517,308,1,153.94,1,"Inactive Customers"
17519,16,6,1844.02,4,"Regular Customers"
17520,53,1,546.81,1,"Inactive Customers"
17521,29,3,723.21,4,"Regular Customers"
17522,1,5,1070.71,3,"High-Value Customers"
17523,10,4,652.74,2,"Occasional Customers"
17524,360,1,145,1,"Inactive Customers"
17525,359,1,422.7,1,"Inactive Customers"
17526,4,4,1195.9,2,"Occasional Customers"
17527,53,4,939.37,4,"Regular Customers"
17528,0,8,3628.5,3,"High-Value Customers"
17530,0,10,2385,3,"High-Value Customers"
17531,189,1,296.7,1,"Inactive Customers"
17534,53,1,223.36,1,"Inactive Customers"
17535,279,1,164.4,1,"Inactive Customers"
17536,176,1,76.5,1,"Inactive Customers"
17537,29,2,897.62,2,"Occasional Customers"
17538,25,1,98.42,2,"Occasional Customers"
17540,24,2,578.9,2,"Occasional Customers"
17542,269,1,170.75,1,"Inactive Customers"
17545,42,3,645.96,4,"Regular Customers"
17548,233,1,103.3,1,"Inactive Customers"
17549,23,2,148.86,2,"Occasional Customers"
17550,196,3,267.16,1,"Inactive Customers"
17551,358,1,306.84,1,"Inactive Customers"
17552,59,4,930.41,4,"Regular Customers"
17553,129,1,1487.6,1,"Inactive Customers"
17554,0,5,1952.45,3,"High-Value Customers"
17555,19,2,483.26,2,"Occasional Customers"
17556,205,1,157.9,1,"Inactive Customers"
17557,13,3,541.46,2,"Occasional Customers"
17560,94,4,854.95,4,"Regular Customers"
17561,18,1,167.62,2,"Occasional Customers"
17562,13,7,1122.38,4,"Regular Customers"
17564,23,3,454.01,2,"Occasional Customers"
17566,7,2,901.21,2,"Occasional Customers"
17567,6,8,4331.48,3,"High-Value Customers"
17569,331,1,344.14,1,"Inactive Customers"
17571,49,4,1498.51,4,"Regular Customers"
17572,70,4,226.75,1,"Inactive Customers"
17573,28,3,380.6,2,"Occasional Customers"
17574,242,1,185.65,1,"Inactive Customers"
17576,7,19,3622.68,3,"High-Value Customers"
17578,217,1,143.46,1,"Inactive Customers"
17579,4,3,448.9,2,"Occasional Customers"
17580,252,3,215.72,1,"Inactive Customers"
17581,0,25,11045.04,3,"High-Value Customers"
17582,235,1,175.27,1,"Inactive Customers"
17584,6,2,1242.3,2,"Occasional Customers"
17585,108,4,1133.07,4,"Regular Customers"
17588,99,3,1240.2,4,"Regular Customers"
17589,59,4,2404.17,4,"Regular Customers"
17590,1,3,1479.22,2,"Occasional Customers"
17591,72,7,2225.97,4,"Regular Customers"
17593,3,5,3927.34,3,"High-Value Customers"
17594,84,2,993.18,4,"Regular Customers"
17595,11,2,388.79,2,"Occasional Customers"
17596,22,7,2827.93,4,"Regular Customers"
17597,213,1,2044.37,1,"Inactive Customers"
17600,17,1,161.67,2,"Occasional Customers"
17601,238,1,116.01,1,"Inactive Customers"
17602,1,6,5102.97,3,"High-Value Customers"
17603,77,1,394.72,1,"Inactive Customers"
17604,216,2,309.36,1,"Inactive Customers"
17608,32,2,193.42,2,"Occasional Customers"
17609,40,5,1112.22,4,"Regular Customers"
17611,6,15,3984.22,3,"High-Value Customers"
17612,52,6,2048.45,4,"Regular Customers"
17613,22,14,4559.15,3,"High-Value Customers"
17614,56,1,390.07,1,"Inactive Customers"
17615,129,3,329.6,1,"Inactive Customers"
17616,173,3,571.2,1,"Inactive Customers"
17618,5,3,971.58,2,"Occasional Customers"
17619,311,1,218.52,1,"Inactive Customers"
17620,59,1,81.44,1,"Inactive Customers"
17621,20,3,1379.9,4,"Regular Customers"
17623,32,1,527.05,2,"Occasional Customers"
17624,14,2,843.48,2,"Occasional Customers"
17625,17,4,2047,4,"Regular Customers"
17628,80,1,75.75,1,"Inactive Customers"
17629,5,8,1814.12,3,"High-Value Customers"
17630,169,2,503.6,1,"Inactive Customers"
17631,1,3,528.33,2,"Occasional Customers"
